Grupo ocupación;Fecha corte;DISPONIBLE;OCUPADA
OCUPACIÓN HOSPITALIZACIÓN;22/11/2020 3:00:00 a.m.;23;213
OCUPACIÓN HOSPITALIZACIÓN;22/11/2020 6:00:00 a.m.;20;216
OCUPACIÓN HOSPITALIZACIÓN;23/11/2020 3:00:00 a.m.;6;233
OCUPACIÓN HOSPITALIZACIÓN;23/11/2020 6:00:00 a.m.;5;234
OCUPACIÓN HOSPITALIZACIÓN;24/11/2020 3:00:00 a.m.;3;236
OCUPACIÓN HOSPITALIZACIÓN;24/11/2020 6:00:00 a.m.;2;237
OCUPACIÓN HOSPITALIZACIÓN;25/11/2020 3:00:00 a.m.;22;219
OCUPACIÓN HOSPITALIZACIÓN;25/11/2020 6:00:00 a.m.;21;220
OCUPACIÓN HOSPITALIZACIÓN;26/11/2020 3:00:00 a.m.;24;215
OCUPACIÓN HOSPITALIZACIÓN;26/11/2020 6:00:00 a.m.;20;219
OCUPACIÓN HOSPITALIZACIÓN;27/11/2020 3:00:00 a.m.;26;214
OCUPACIÓN HOSPITALIZACIÓN;27/11/2020 6:00:00 a.m.;26;214
OCUPACIÓN HOSPITALIZACIÓN;28/11/2020 3:00:00 a.m.;27;213
OCUPACIÓN HOSPITALIZACIÓN;28/11/2020 6:00:00 a.m.;23;217
OCUPACIÓN HOSPITALIZACIÓN;29/11/2020 3:00:00 a.m.;39;202
OCUPACIÓN HOSPITALIZACIÓN;29/11/2020 6:00:00 a.m.;36;205
OCUPACIÓN HOSPITALIZACIÓN;30/11/2020 3:00:00 a.m.;24;217
OCUPACIÓN HOSPITALIZACIÓN;30/11/2020 6:00:00 a.m.;21;219
OCUPACIÓN HOSPITALIZACIÓN;1/12/2020 3:00:00 a.m.;17;221
OCUPACIÓN HOSPITALIZACIÓN;1/12/2020 6:00:00 a.m.;17;221
OCUPACIÓN HOSPITALIZACIÓN;2/12/2020 3:00:00 a.m.;20;227
OCUPACIÓN HOSPITALIZACIÓN;2/12/2020 6:00:00 a.m.;17;230
OCUPACIÓN HOSPITALIZACIÓN;3/12/2020 3:00:00 a.m.;24;223
OCUPACIÓN HOSPITALIZACIÓN;3/12/2020 6:00:00 a.m.;19;227
OCUPACIÓN HOSPITALIZACIÓN;4/12/2020 3:00:00 a.m.;24;226
OCUPACIÓN HOSPITALIZACIÓN;4/12/2020 6:00:00 a.m.;22;228
OCUPACIÓN HOSPITALIZACIÓN;5/12/2020 3:00:00 a.m.;22;228
OCUPACIÓN HOSPITALIZACIÓN;5/12/2020 6:00:00 a.m.;20;230
OCUPACIÓN HOSPITALIZACIÓN;6/12/2020 3:00:00 a.m.;18;232
OCUPACIÓN HOSPITALIZACIÓN;6/12/2020 6:00:00 a.m.;17;233
OCUPACIÓN HOSPITALIZACIÓN;7/12/2020 3:00:00 a.m.;23;227
OCUPACIÓN HOSPITALIZACIÓN;7/12/2020 6:00:00 a.m.;20;230
OCUPACIÓN HOSPITALIZACIÓN;8/12/2020 3:00:00 a.m.;29;221
OCUPACIÓN HOSPITALIZACIÓN;8/12/2020 6:00:00 a.m.;26;224
OCUPACIÓN HOSPITALIZACIÓN;9/12/2020 3:00:00 a.m.;29;221
OCUPACIÓN HOSPITALIZACIÓN;9/12/2020 6:00:00 a.m.;25;225
OCUPACIÓN HOSPITALIZACIÓN;10/12/2020 3:00:00 a.m.;22;226
OCUPACIÓN HOSPITALIZACIÓN;10/12/2020 6:00:00 a.m.;17;231
OCUPACIÓN HOSPITALIZACIÓN;11/12/2020 3:00:00 a.m.;21;226
OCUPACIÓN HOSPITALIZACIÓN;11/12/2020 6:00:00 a.m.;18;229
OCUPACIÓN HOSPITALIZACIÓN;12/12/2020 3:00:00 a.m.;22;224
OCUPACIÓN HOSPITALIZACIÓN;12/12/2020 6:00:00 a.m.;19;227
OCUPACIÓN HOSPITALIZACIÓN;13/12/2020 3:00:00 a.m.;20;226
OCUPACIÓN HOSPITALIZACIÓN;13/12/2020 6:00:00 a.m.;19;227
OCUPACIÓN HOSPITALIZACIÓN;14/12/2020 3:00:00 a.m.;22;221
OCUPACIÓN HOSPITALIZACIÓN;14/12/2020 6:00:00 a.m.;19;224
OCUPACIÓN HOSPITALIZACIÓN;15/12/2020 3:00:00 a.m.;17;229
OCUPACIÓN HOSPITALIZACIÓN;15/12/2020 6:00:00 a.m.;15;233
OCUPACIÓN HOSPITALIZACIÓN;16/12/2020 3:00:00 a.m.;27;220
OCUPACIÓN HOSPITALIZACIÓN;16/12/2020 6:00:00 a.m.;19;228
OCUPACIÓN HOSPITALIZACIÓN;17/12/2020 3:00:00 a.m.;24;225
OCUPACIÓN HOSPITALIZACIÓN;17/12/2020 6:00:00 a.m.;21;228
OCUPACIÓN HOSPITALIZACIÓN;18/12/2020 3:00:00 a.m.;33;217
OCUPACIÓN HOSPITALIZACIÓN;18/12/2020 6:00:00 a.m.;29;221
OCUPACIÓN HOSPITALIZACIÓN;19/12/2020 3:00:00 a.m.;48;202
OCUPACIÓN HOSPITALIZACIÓN;19/12/2020 6:00:00 a.m.;45;205
OCUPACIÓN HOSPITALIZACIÓN;20/12/2020 3:00:00 a.m.;38;211
OCUPACIÓN HOSPITALIZACIÓN;20/12/2020 6:00:00 a.m.;35;214
OCUPACIÓN HOSPITALIZACIÓN;21/12/2020 3:00:00 a.m.;38;209
OCUPACIÓN HOSPITALIZACIÓN;21/12/2020 6:00:00 a.m.;29;218
OCUPACIÓN HOSPITALIZACIÓN;22/12/2020 3:00:00 a.m.;40;207
OCUPACIÓN HOSPITALIZACIÓN;22/12/2020 6:00:00 a.m.;34;213
OCUPACIÓN HOSPITALIZACIÓN;23/12/2020 3:00:00 a.m.;58;190
OCUPACIÓN HOSPITALIZACIÓN;23/12/2020 6:00:00 a.m.;57;191
OCUPACIÓN HOSPITALIZACIÓN;24/12/2020 3:00:00 a.m.;76;164
OCUPACIÓN HOSPITALIZACIÓN;24/12/2020 6:00:00 a.m.;74;166
OCUPACIÓN HOSPITALIZACIÓN;25/12/2020 3:00:00 a.m.;66;174
OCUPACIÓN HOSPITALIZACIÓN;25/12/2020 6:00:00 a.m.;65;175
OCUPACIÓN HOSPITALIZACIÓN;26/12/2020 3:00:00 a.m.;49;189
OCUPACIÓN HOSPITALIZACIÓN;26/12/2020 6:00:00 a.m.;39;199
OCUPACIÓN HOSPITALIZACIÓN;27/12/2020 3:00:00 a.m.;38;203
OCUPACIÓN HOSPITALIZACIÓN;27/12/2020 6:00:00 a.m.;38;203
OCUPACIÓN HOSPITALIZACIÓN;28/12/2020 3:00:00 a.m.;44;186
OCUPACIÓN HOSPITALIZACIÓN;28/12/2020 6:00:00 a.m.;36;194
OCUPACIÓN HOSPITALIZACIÓN;29/12/2020 3:00:00 a.m.;30;200
OCUPACIÓN HOSPITALIZACIÓN;29/12/2020 6:00:00 a.m.;30;200
OCUPACIÓN HOSPITALIZACIÓN;30/12/2020 3:00:00 a.m.;48;182
OCUPACIÓN HOSPITALIZACIÓN;30/12/2020 6:00:00 a.m.;44;186
OCUPACIÓN HOSPITALIZACIÓN;31/12/2020 3:00:00 a.m.;60;170
OCUPACIÓN HOSPITALIZACIÓN;31/12/2020 6:00:00 a.m.;60;170
OCUPACIÓN HOSPITALIZACIÓN;1/01/2021 3:00:00 a.m.;47;183
OCUPACIÓN HOSPITALIZACIÓN;1/01/2021 6:00:00 a.m.;47;183
OCUPACIÓN HOSPITALIZACIÓN;2/01/2021 3:00:00 a.m.;33;197
OCUPACIÓN HOSPITALIZACIÓN;2/01/2021 6:00:00 a.m.;31;199
OCUPACIÓN HOSPITALIZACIÓN;3/01/2021 3:00:00 a.m.;32;198
OCUPACIÓN HOSPITALIZACIÓN;3/01/2021 6:00:00 a.m.;30;200
OCUPACIÓN HOSPITALIZACIÓN;4/01/2021 3:00:00 a.m.;24;207
OCUPACIÓN HOSPITALIZACIÓN;4/01/2021 6:00:00 a.m.;23;208
OCUPACIÓN HOSPITALIZACIÓN;5/01/2021 3:00:00 a.m.;14;217
OCUPACIÓN HOSPITALIZACIÓN;5/01/2021 6:00:00 a.m.;13;218
OCUPACIÓN HOSPITALIZACIÓN;6/01/2021 3:00:00 a.m.;6;224
OCUPACIÓN HOSPITALIZACIÓN;6/01/2021 6:00:00 a.m.;6;224
OCUPACIÓN HOSPITALIZACIÓN;7/01/2021 3:00:00 a.m.;13;218
OCUPACIÓN HOSPITALIZACIÓN;7/01/2021 6:00:00 a.m.;11;220
OCUPACIÓN HOSPITALIZACIÓN;8/01/2021 3:00:00 a.m.;22;209
OCUPACIÓN HOSPITALIZACIÓN;8/01/2021 6:00:00 a.m.;18;213
OCUPACIÓN HOSPITALIZACIÓN;9/01/2021 3:00:00 a.m.;21;210
OCUPACIÓN HOSPITALIZACIÓN;9/01/2021 6:00:00 a.m.;17;214
OCUPACIÓN HOSPITALIZACIÓN;10/01/2021 3:00:00 a.m.;21;210
OCUPACIÓN HOSPITALIZACIÓN;10/01/2021 6:00:00 a.m.;18;213
OCUPACIÓN HOSPITALIZACIÓN;11/01/2021 3:00:00 a.m.;14;217
OCUPACIÓN HOSPITALIZACIÓN;11/01/2021 6:00:00 a.m.;9;222
OCUPACIÓN HOSPITALIZACIÓN;12/01/2021 3:00:00 a.m.;8;223
OCUPACIÓN HOSPITALIZACIÓN;12/01/2021 6:00:00 a.m.;6;225
OCUPACIÓN HOSPITALIZACIÓN;13/01/2021 3:00:00 a.m.;15;216
OCUPACIÓN HOSPITALIZACIÓN;13/01/2021 6:00:00 a.m.;14;217
OCUPACIÓN HOSPITALIZACIÓN;14/01/2021 3:00:00 a.m.;16;215
OCUPACIÓN HOSPITALIZACIÓN;14/01/2021 6:00:00 a.m.;16;215
OCUPACIÓN HOSPITALIZACIÓN;15/01/2021 3:00:00 a.m.;22;209
OCUPACIÓN HOSPITALIZACIÓN;15/01/2021 6:00:00 a.m.;16;215
OCUPACIÓN HOSPITALIZACIÓN;16/01/2021 3:00:00 a.m.;16;215
OCUPACIÓN HOSPITALIZACIÓN;16/01/2021 6:00:00 a.m.;14;217
OCUPACIÓN HOSPITALIZACIÓN;17/01/2021 3:00:00 a.m.;15;214
OCUPACIÓN HOSPITALIZACIÓN;17/01/2021 6:00:00 a.m.;13;216
OCUPACIÓN HOSPITALIZACIÓN;18/01/2021 3:00:00 a.m.;14;216
OCUPACIÓN HOSPITALIZACIÓN;18/01/2021 6:00:00 a.m.;13;217
OCUPACIÓN HOSPITALIZACIÓN;19/01/2021 3:00:00 a.m.;16;217
OCUPACIÓN HOSPITALIZACIÓN;19/01/2021 6:00:00 a.m.;13;220
OCUPACIÓN HOSPITALIZACIÓN;20/01/2021 3:00:00 a.m.;15;217
OCUPACIÓN HOSPITALIZACIÓN;20/01/2021 6:00:00 a.m.;13;219
OCUPACIÓN HOSPITALIZACIÓN;21/01/2021 3:00:00 a.m.;29;210
OCUPACIÓN HOSPITALIZACIÓN;21/01/2021 6:00:00 a.m.;26;213
OCUPACIÓN HOSPITALIZACIÓN;22/01/2021 3:00:00 a.m.;35;205
OCUPACIÓN HOSPITALIZACIÓN;22/01/2021 6:00:00 a.m.;35;205
OCUPACIÓN HOSPITALIZACIÓN;23/01/2021 3:00:00 a.m.;33;207
OCUPACIÓN HOSPITALIZACIÓN;23/01/2021 6:00:00 a.m.;32;208
OCUPACIÓN HOSPITALIZACIÓN;24/01/2021 3:00:00 a.m.;40;200
OCUPACIÓN HOSPITALIZACIÓN;24/01/2021 6:00:00 a.m.;40;200
OCUPACIÓN HOSPITALIZACIÓN;25/01/2021 3:00:00 a.m.;37;203
OCUPACIÓN HOSPITALIZACIÓN;25/01/2021 6:00:00 a.m.;36;204
OCUPACIÓN HOSPITALIZACIÓN;26/01/2021 3:00:00 a.m.;28;212
OCUPACIÓN HOSPITALIZACIÓN;26/01/2021 6:00:00 a.m.;24;216
OCUPACIÓN HOSPITALIZACIÓN;27/01/2021 3:00:00 a.m.;25;215
OCUPACIÓN HOSPITALIZACIÓN;27/01/2021 6:00:00 a.m.;25;215
OCUPACIÓN HOSPITALIZACIÓN;28/01/2021 3:00:00 a.m.;38;202
OCUPACIÓN HOSPITALIZACIÓN;28/01/2021 6:00:00 a.m.;35;205
OCUPACIÓN HOSPITALIZACIÓN;29/01/2021 6:00:00 a.m.;34;206
OCUPACIÓN HOSPITALIZACIÓN;31/01/2021 3:00:00 a.m.;47;190
OCUPACIÓN HOSPITALIZACIÓN;31/01/2021 6:00:00 a.m.;46;191
OCUPACIÓN HOSPITALIZACIÓN;1/02/2021 3:00:00 a.m.;35;201
OCUPACIÓN HOSPITALIZACIÓN;1/02/2021 6:00:00 a.m.;31;205
OCUPACIÓN HOSPITALIZACIÓN;2/02/2021 3:00:00 a.m.;28;210
OCUPACIÓN HOSPITALIZACIÓN;2/02/2021 6:00:00 a.m.;26;212
OCUPACIÓN HOSPITALIZACIÓN;3/02/2021 3:00:00 a.m.;32;204
OCUPACIÓN HOSPITALIZACIÓN;3/02/2021 6:00:00 a.m.;25;210
OCUPACIÓN HOSPITALIZACIÓN;4/02/2021 3:00:00 a.m.;28;201
OCUPACIÓN HOSPITALIZACIÓN;4/02/2021 6:00:00 a.m.;28;201
OCUPACIÓN HOSPITALIZACIÓN;5/02/2021 3:00:00 a.m.;41;189
OCUPACIÓN HOSPITALIZACIÓN;5/02/2021 6:00:00 a.m.;36;194
OCUPACIÓN HOSPITALIZACIÓN;6/02/2021 3:00:00 a.m.;44;186
OCUPACIÓN HOSPITALIZACIÓN;6/02/2021 6:00:00 a.m.;43;187
OCUPACIÓN HOSPITALIZACIÓN;7/02/2021 3:00:00 a.m.;38;198
OCUPACIÓN HOSPITALIZACIÓN;7/02/2021 6:00:00 a.m.;39;197
OCUPACIÓN HOSPITALIZACIÓN;8/02/2021 3:00:00 a.m.;37;199
OCUPACIÓN HOSPITALIZACIÓN;8/02/2021 6:00:00 a.m.;34;202
OCUPACIÓN HOSPITALIZACIÓN;9/02/2021 3:00:00 a.m.;36;213
OCUPACIÓN HOSPITALIZACIÓN;9/02/2021 6:00:00 a.m.;28;221
OCUPACIÓN HOSPITALIZACIÓN;10/02/2021 3:00:00 a.m.;22;226
OCUPACIÓN HOSPITALIZACIÓN;10/02/2021 6:00:00 a.m.;23;225
OCUPACIÓN HOSPITALIZACIÓN;11/02/2021 3:00:00 a.m.;32;216
OCUPACIÓN HOSPITALIZACIÓN;11/02/2021 6:00:00 a.m.;30;218
OCUPACIÓN HOSPITALIZACIÓN;12/02/2021 3:00:00 a.m.;33;215
OCUPACIÓN HOSPITALIZACIÓN;12/02/2021 6:00:00 a.m.;29;219
OCUPACIÓN HOSPITALIZACIÓN;13/02/2021 3:00:00 a.m.;37;211
OCUPACIÓN HOSPITALIZACIÓN;13/02/2021 6:00:00 a.m.;37;211
OCUPACIÓN HOSPITALIZACIÓN;14/02/2021 3:00:00 a.m.;48;200
OCUPACIÓN HOSPITALIZACIÓN;14/02/2021 6:00:00 a.m.;44;204
OCUPACIÓN HOSPITALIZACIÓN;15/02/2021 3:00:00 a.m.;47;201
OCUPACIÓN HOSPITALIZACIÓN;15/02/2021 6:00:00 a.m.;41;207
OCUPACIÓN HOSPITALIZACIÓN;16/02/2021 3:00:00 a.m.;30;218
OCUPACIÓN HOSPITALIZACIÓN;16/02/2021 6:00:00 a.m.;25;223
OCUPACIÓN HOSPITALIZACIÓN;17/02/2021 3:00:00 a.m.;37;211
OCUPACIÓN HOSPITALIZACIÓN;17/02/2021 6:00:00 a.m.;35;213
OCUPACIÓN HOSPITALIZACIÓN;18/02/2021 3:00:00 a.m.;26;222
OCUPACIÓN HOSPITALIZACIÓN;18/02/2021 6:00:00 a.m.;23;225
OCUPACIÓN HOSPITALIZACIÓN;19/02/2021 3:00:00 a.m.;39;209
OCUPACIÓN HOSPITALIZACIÓN;19/02/2021 6:00:00 a.m.;31;217
OCUPACIÓN HOSPITALIZACIÓN;20/02/2021 3:00:00 a.m.;37;210
OCUPACIÓN HOSPITALIZACIÓN;20/02/2021 6:00:00 a.m.;35;212
OCUPACIÓN HOSPITALIZACIÓN;21/02/2021 3:00:00 a.m.;36;211
OCUPACIÓN HOSPITALIZACIÓN;21/02/2021 6:00:00 a.m.;34;213
OCUPACIÓN HOSPITALIZACIÓN;22/02/2021 3:00:00 a.m.;27;220
OCUPACIÓN HOSPITALIZACIÓN;22/02/2021 6:00:00 a.m.;26;221
OCUPACIÓN HOSPITALIZACIÓN;23/02/2021 3:00:00 a.m.;24;223
OCUPACIÓN HOSPITALIZACIÓN;23/02/2021 6:00:00 a.m.;22;225
OCUPACIÓN HOSPITALIZACIÓN;24/02/2021 3:00:00 a.m.;20;226
OCUPACIÓN HOSPITALIZACIÓN;24/02/2021 6:00:00 a.m.;19;227
OCUPACIÓN HOSPITALIZACIÓN;25/02/2021 3:00:00 a.m.;31;215
OCUPACIÓN HOSPITALIZACIÓN;25/02/2021 6:00:00 a.m.;30;216
OCUPACIÓN HOSPITALIZACIÓN;26/02/2021 3:00:00 a.m.;33;213
OCUPACIÓN HOSPITALIZACIÓN;26/02/2021 6:00:00 a.m.;34;212
OCUPACIÓN HOSPITALIZACIÓN;27/02/2021 3:00:00 a.m.;43;204
OCUPACIÓN HOSPITALIZACIÓN;27/02/2021 6:00:00 a.m.;42;205
OCUPACIÓN HOSPITALIZACIÓN;28/02/2021 3:00:00 a.m.;53;194
OCUPACIÓN HOSPITALIZACIÓN;28/02/2021 6:00:00 a.m.;53;194
OCUPACIÓN HOSPITALIZACIÓN;1/03/2021 3:00:00 a.m.;27;220
OCUPACIÓN HOSPITALIZACIÓN;1/03/2021 6:00:00 a.m.;27;220
OCUPACIÓN HOSPITALIZACIÓN;2/03/2021 3:00:00 a.m.;13;234
OCUPACIÓN HOSPITALIZACIÓN;2/03/2021 6:00:00 a.m.;13;234
OCUPACIÓN HOSPITALIZACIÓN;3/03/2021 3:00:00 a.m.;20;227
OCUPACIÓN HOSPITALIZACIÓN;3/03/2021 6:00:00 a.m.;21;226
OCUPACIÓN HOSPITALIZACIÓN;4/03/2021 3:00:00 a.m.;23;225
OCUPACIÓN HOSPITALIZACIÓN;4/03/2021 6:00:00 a.m.;20;228
OCUPACIÓN HOSPITALIZACIÓN;5/03/2021 3:00:00 a.m.;37;210
OCUPACIÓN HOSPITALIZACIÓN;5/03/2021 6:00:00 a.m.;35;212
OCUPACIÓN HOSPITALIZACIÓN;6/03/2021 3:00:00 a.m.;42;215
OCUPACIÓN HOSPITALIZACIÓN;6/03/2021 6:00:00 a.m.;42;215
OCUPACIÓN HOSPITALIZACIÓN;7/03/2021 3:00:00 a.m.;43;214
OCUPACIÓN HOSPITALIZACIÓN;7/03/2021 6:00:00 a.m.;42;215
OCUPACIÓN HOSPITALIZACIÓN;8/03/2021 3:00:00 a.m.;30;228
OCUPACIÓN HOSPITALIZACIÓN;8/03/2021 6:00:00 a.m.;27;231
OCUPACIÓN HOSPITALIZACIÓN;9/03/2021 3:00:00 a.m.;18;241
OCUPACIÓN HOSPITALIZACIÓN;9/03/2021 6:00:00 a.m.;16;243
OCUPACIÓN HOSPITALIZACIÓN;10/03/2021 3:00:00 a.m.;17;240
OCUPACIÓN HOSPITALIZACIÓN;10/03/2021 6:00:00 a.m.;13;244
OCUPACIÓN HOSPITALIZACIÓN;11/03/2021 3:00:00 a.m.;33;225
OCUPACIÓN HOSPITALIZACIÓN;11/03/2021 6:00:00 a.m.;28;230
OCUPACIÓN HOSPITALIZACIÓN;12/03/2021 3:00:00 a.m.;41;216
OCUPACIÓN HOSPITALIZACIÓN;12/03/2021 6:00:00 a.m.;42;215
OCUPACIÓN HOSPITALIZACIÓN;13/03/2021 3:00:00 a.m.;37;220
OCUPACIÓN HOSPITALIZACIÓN;13/03/2021 6:00:00 a.m.;38;219
OCUPACIÓN HOSPITALIZACIÓN;14/03/2021 3:00:00 a.m.;46;212
OCUPACIÓN HOSPITALIZACIÓN;14/03/2021 6:00:00 a.m.;45;213
OCUPACIÓN HOSPITALIZACIÓN;15/03/2021 3:00:00 a.m.;26;228
OCUPACIÓN HOSPITALIZACIÓN;15/03/2021 6:00:00 a.m.;23;231
OCUPACIÓN HOSPITALIZACIÓN;16/03/2021 3:00:00 a.m.;20;234
OCUPACIÓN HOSPITALIZACIÓN;16/03/2021 6:00:00 a.m.;15;237
OCUPACIÓN HOSPITALIZACIÓN;17/03/2021 3:00:00 a.m.;16;240
OCUPACIÓN HOSPITALIZACIÓN;17/03/2021 6:00:00 a.m.;15;241
OCUPACIÓN HOSPITALIZACIÓN;18/03/2021 3:00:00 a.m.;13;240
OCUPACIÓN HOSPITALIZACIÓN;18/03/2021 6:00:00 a.m.;12;241
OCUPACIÓN HOSPITALIZACIÓN;19/03/2021 3:00:00 a.m.;27;226
OCUPACIÓN HOSPITALIZACIÓN;19/03/2021 6:00:00 a.m.;26;227
OCUPACIÓN HOSPITALIZACIÓN;20/03/2021 3:00:00 a.m.;57;198
OCUPACIÓN HOSPITALIZACIÓN;20/03/2021 6:00:00 a.m.;57;198
OCUPACIÓN HOSPITALIZACIÓN;21/03/2021 3:00:00 a.m.;66;189
OCUPACIÓN HOSPITALIZACIÓN;21/03/2021 6:00:00 a.m.;61;194
OCUPACIÓN HOSPITALIZACIÓN;22/03/2021 3:00:00 a.m.;60;193
OCUPACIÓN HOSPITALIZACIÓN;22/03/2021 6:00:00 a.m.;57;196
OCUPACIÓN HOSPITALIZACIÓN;23/03/2021 3:00:00 a.m.;45;209
OCUPACIÓN HOSPITALIZACIÓN;23/03/2021 6:00:00 a.m.;42;212
OCUPACIÓN HOSPITALIZACIÓN;24/03/2021 3:00:00 a.m.;47;208
OCUPACIÓN HOSPITALIZACIÓN;24/03/2021 6:00:00 a.m.;40;215
OCUPACIÓN HOSPITALIZACIÓN;25/03/2021 3:00:00 a.m.;40;215
OCUPACIÓN HOSPITALIZACIÓN;26/03/2021 3:00:00 a.m.;39;216
OCUPACIÓN HOSPITALIZACIÓN;26/03/2021 6:00:00 a.m.;36;219
OCUPACIÓN HOSPITALIZACIÓN;27/03/2021 3:00:00 a.m.;50;204
OCUPACIÓN HOSPITALIZACIÓN;28/03/2021 3:00:00 a.m.;55;197
OCUPACIÓN HOSPITALIZACIÓN;28/03/2021 6:00:00 a.m.;49;203
OCUPACIÓN HOSPITALIZACIÓN;29/03/2021 3:00:00 a.m.;39;216
OCUPACIÓN HOSPITALIZACIÓN;29/03/2021 6:00:00 a.m.;35;220
OCUPACIÓN HOSPITALIZACIÓN;30/03/2021 3:00:00 a.m.;43;216
OCUPACIÓN HOSPITALIZACIÓN;30/03/2021 6:00:00 a.m.;43;216
OCUPACIÓN HOSPITALIZACIÓN;31/03/2021 3:00:00 a.m.;58;201
OCUPACIÓN HOSPITALIZACIÓN;31/03/2021 6:00:00 a.m.;54;205
OCUPACIÓN HOSPITALIZACIÓN;1/04/2021 3:00:00 a.m.;70;188
OCUPACIÓN HOSPITALIZACIÓN;1/04/2021 6:00:00 a.m.;68;190
OCUPACIÓN HOSPITALIZACIÓN;2/04/2021 3:00:00 a.m.;64;195
OCUPACIÓN HOSPITALIZACIÓN;2/04/2021 6:00:00 a.m.;62;197
OCUPACIÓN HOSPITALIZACIÓN;3/04/2021 3:00:00 a.m.;65;194
OCUPACIÓN HOSPITALIZACIÓN;3/04/2021 6:00:00 a.m.;62;197
OCUPACIÓN HOSPITALIZACIÓN;4/04/2021 3:00:00 a.m.;55;204
OCUPACIÓN HOSPITALIZACIÓN;4/04/2021 6:00:00 a.m.;50;209
OCUPACIÓN HOSPITALIZACIÓN;5/04/2021 3:00:00 a.m.;34;225
OCUPACIÓN HOSPITALIZACIÓN;5/04/2021 6:00:00 a.m.;32;227
OCUPACIÓN HOSPITALIZACIÓN;6/04/2021 3:00:00 a.m.;28;229
OCUPACIÓN HOSPITALIZACIÓN;6/04/2021 6:00:00 a.m.;25;232
OCUPACIÓN HOSPITALIZACIÓN;7/04/2021 3:00:00 a.m.;25;231
OCUPACIÓN HOSPITALIZACIÓN;7/04/2021 6:00:00 a.m.;24;232
OCUPACIÓN HOSPITALIZACIÓN;8/04/2021 3:00:00 a.m.;32;224
OCUPACIÓN HOSPITALIZACIÓN;8/04/2021 6:00:00 a.m.;32;224
OCUPACIÓN HOSPITALIZACIÓN;9/04/2021 3:00:00 a.m.;45;212
OCUPACIÓN HOSPITALIZACIÓN;9/04/2021 6:00:00 a.m.;44;213
OCUPACIÓN HOSPITALIZACIÓN;10/04/2021 3:00:00 a.m.;48;209
OCUPACIÓN HOSPITALIZACIÓN;10/04/2021 6:00:00 a.m.;47;210
OCUPACIÓN HOSPITALIZACIÓN;11/04/2021 3:00:00 a.m.;57;199
OCUPACIÓN HOSPITALIZACIÓN;11/04/2021 6:00:00 a.m.;50;206
OCUPACIÓN HOSPITALIZACIÓN;12/04/2021 3:00:00 a.m.;49;207
OCUPACIÓN HOSPITALIZACIÓN;12/04/2021 6:00:00 a.m.;49;207
OCUPACIÓN HOSPITALIZACIÓN;13/04/2021 3:00:00 a.m.;41;217
OCUPACIÓN HOSPITALIZACIÓN;13/04/2021 6:00:00 a.m.;38;220
OCUPACIÓN HOSPITALIZACIÓN;14/04/2021 3:00:00 a.m.;24;227
OCUPACIÓN HOSPITALIZACIÓN;14/04/2021 6:00:00 a.m.;20;231
OCUPACIÓN HOSPITALIZACIÓN;15/04/2021 3:00:00 a.m.;19;227
OCUPACIÓN HOSPITALIZACIÓN;15/04/2021 6:00:00 a.m.;19;227
OCUPACIÓN HOSPITALIZACIÓN;16/04/2021 3:00:00 a.m.;34;212
OCUPACIÓN HOSPITALIZACIÓN;16/04/2021 6:00:00 a.m.;30;216
OCUPACIÓN HOSPITALIZACIÓN;17/04/2021 3:00:00 a.m.;29;217
OCUPACIÓN HOSPITALIZACIÓN;17/04/2021 6:00:00 a.m.;26;220
OCUPACIÓN HOSPITALIZACIÓN;18/04/2021 3:00:00 a.m.;30;207
OCUPACIÓN HOSPITALIZACIÓN;18/04/2021 6:00:00 a.m.;29;208
OCUPACIÓN HOSPITALIZACIÓN;19/04/2021 3:00:00 a.m.;28;209
OCUPACIÓN HOSPITALIZACIÓN;19/04/2021 6:00:00 a.m.;26;211
OCUPACIÓN HOSPITALIZACIÓN;20/04/2021 3:00:00 a.m.;27;207
OCUPACIÓN HOSPITALIZACIÓN;20/04/2021 6:00:00 a.m.;25;209
OCUPACIÓN HOSPITALIZACIÓN;21/04/2021 3:00:00 a.m.;21;212
OCUPACIÓN HOSPITALIZACIÓN;21/04/2021 6:00:00 a.m.;20;213
OCUPACIÓN HOSPITALIZACIÓN;22/04/2021 3:00:00 a.m.;21;214
OCUPACIÓN HOSPITALIZACIÓN;22/04/2021 6:00:00 a.m.;19;216
OCUPACIÓN HOSPITALIZACIÓN;23/04/2021 3:00:00 a.m.;14;221
OCUPACIÓN HOSPITALIZACIÓN;23/04/2021 6:00:00 a.m.;13;222
OCUPACIÓN HOSPITALIZACIÓN;24/04/2021 3:00:00 a.m.;29;206
OCUPACIÓN HOSPITALIZACIÓN;24/04/2021 6:00:00 a.m.;25;210
OCUPACIÓN HOSPITALIZACIÓN;25/04/2021 3:00:00 a.m.;39;196
OCUPACIÓN HOSPITALIZACIÓN;25/04/2021 6:00:00 a.m.;36;199
OCUPACIÓN HOSPITALIZACIÓN;26/04/2021 3:00:00 a.m.;32;202
OCUPACIÓN HOSPITALIZACIÓN;26/04/2021 6:00:00 a.m.;33;201
OCUPACIÓN HOSPITALIZACIÓN;27/04/2021 3:00:00 a.m.;33;203
OCUPACIÓN HOSPITALIZACIÓN;27/04/2021 6:00:00 a.m.;29;206
OCUPACIÓN HOSPITALIZACIÓN;28/04/2021 3:00:00 a.m.;27;210
